contig	pos	pvalue	adjust
596	75638	3.30074054163197e-16	4.00427688437812e-10
596	75910	1.699617455761e-18	2.06188241836918e-12
596	75924	1.699617455761e-18	2.06188241836918e-12
596	761	1.699617455761e-18	2.06188241836918e-12
596	76238	1.699617455761e-18	2.06188241836918e-12
596	76328	1.699617455761e-18	2.06188241836918e-12
596	78266	1.699617455761e-18	2.06188241836918e-12
596	78626	1.699617455761e-18	2.06188241836918e-12
596	78977	1.699617455761e-18	2.06188241836918e-12
596	79419	1.699617455761e-18	2.06188241836918e-12
596	79420	1.699617455761e-18	2.06188241836918e-12
596	80911	1.699617455761e-18	2.06188241836918e-12
596	81085	1.699617455761e-18	2.06188241836918e-12
596	81764	1.60776038273592e-08	0.0195044646951417
596	81783	1.699617455761e-18	2.06188241836918e-12
596	81791	1.699617455761e-18	2.06188241836918e-12
596	81864	1.699617455761e-18	2.06188241836918e-12
596	82410	1.699617455761e-18	2.06188241836918e-12
596	82723	1.699617455761e-18	2.06188241836918e-12
596	83449	1.699617455761e-18	2.06188241836918e-12
596	83784	1.699617455761e-18	2.06188241836918e-12
596	83856	1.699617455761e-18	2.06188241836918e-12
596	83965	1.699617455761e-18	2.06188241836918e-12
596	84191	1.699617455761e-18	2.06188241836918e-12
596	84212	1.5455990153574e-16	1.87503571748576e-10
596	84255	1.699617455761e-18	2.06188241836918e-12
596	84388	1.699617455761e-18	2.06188241836918e-12
596	84557	1.699617455761e-18	2.06188241836918e-12
596	84571	1.699617455761e-18	2.06188241836918e-12
596	84967	1.47947530768816e-10	0.000179481807214535
596	84973	4.45147009399012e-16	5.40027868717364e-10
596	85475	4.45147009399012e-16	5.40027868717364e-10
596	86174	1.699617455761e-18	2.06188241836918e-12
596	86757	1.699617455761e-18	2.06188241836918e-12
596	90869	1.699617455761e-18	2.06188241836918e-12
596	9116	1.35376475134307e-09	0.00164231293926809
596	91208	1.699617455761e-18	2.06188241836918e-12
596	91215	1.699617455761e-18	2.06188241836918e-12
596	92011	1.699617455761e-18	2.06188241836918e-12
596	92023	1.699617455761e-18	2.06188241836918e-12
596	92038	1.699617455761e-18	2.06188241836918e-12
596	92736	1.699617455761e-18	2.06188241836918e-12
596	93174	1.699617455761e-18	2.06188241836918e-12
596	93573	1.699617455761e-18	2.06188241836918e-12
596	94107	1.699617455761e-18	2.06188241836918e-12
596	95657	1.699617455761e-18	2.06188241836918e-12
596	95667	1.699617455761e-18	2.06188241836918e-12
596	95844	1.699617455761e-18	2.06188241836918e-12
596	95862	1.699617455761e-18	2.06188241836918e-12
596	96079	1.699617455761e-18	2.06188241836918e-12
596	96525	1.699617455761e-18	2.06188241836918e-12
596	97320	2.01537470205756e-12	2.44494174292762e-06
596	97369	1.699617455761e-18	2.06188241836918e-12
596	9913	1.699617455761e-18	2.06188241836918e-12
596	99553	1.699617455761e-18	2.06188241836918e-12
596	99677	1.699617455761e-18	2.06188241836918e-12
598	2359	2.13061534026727e-10	0.000258474534696854
599	2941	2.44655620873907e-14	2.96802743185076e-08
599	4116	4.05868227983543e-12	4.92377011437095e-06
599	5277	2.86258341393687e-11	3.47272875570044e-05
599	5349	3.87441854344396e-10	0.000470023148388633
602	11814	2.0281437416747e-10	0.000246043243949395
602	11906	1.26744267350485e-10	0.000153759174214904
602	12572	4.01514703519296e-12	4.87095555000916e-06
602	26879	1.91622819497182e-08	0.0232466265358909
605	413	3.27211373573937e-08	0.0396954841794354
607	106158	4.06573890438684e-10	0.000493233082316238
607	130936	1.31744562363451e-09	0.00159825257108409
607	131840	2.53690665055188e-08	0.0307763561858376
607	144546	6.60854013563284e-21	8.0171174228423e-15
607	144562	6.60854013563284e-21	8.0171174228423e-15
607	144569	6.60854013563284e-21	8.0171174228423e-15
607	144734	1.94857708406296e-22	2.36390654664556e-16
607	145375	1.41874837669472e-14	1.72114749944531e-08
607	174562	1.58122491885442e-08	0.0191825510418365
607	19266	4.50908028266066e-10	0.000547016819950837
607	21104	1.49558323557135e-08	0.0181435932431721
607	22912	1.80502404391023e-12	2.18975589374948e-06
607	23953	8.05978402855943e-30	9.77768669532673e-24
607	29136	1.14428796585639e-14	1.38818722433885e-08
607	34008	1.80767069342148e-28	2.19296666337081e-22
607	34463	6.07515290438579e-18	7.3700413701911e-12
607	34469	4.78330814030638e-24	5.80284635387199e-18
607	34470	4.78330814030638e-24	5.80284635387199e-18
607	35599	6.57859561458352e-11	7.98079037685392e-05
607	36612	2.79047006261979e-18	3.38524480411688e-12
607	38972	7.96061609833624e-19	9.65738161661612e-13
607	46964	1.97286512945138e-08	0.0239337146746829
607	75137	3.22746744516237e-13	3.91538599376151e-07
607	9769	1.80150075848458e-18	2.18548163765178e-12
609	165225	2.78019959923162e-08	0.0337278524280984
609	196118	1.16058098965363e-10	0.000140795302469336
609	196143	1.16058098965363e-10	0.000140795302469336
609	196228	5.12306741854104e-16	6.21502362346597e-10
609	206712	2.35285448419645e-11	2.85435365323051e-05
609	250297	9.23958835557628e-12	1.12089604156256e-05
609	25299	1.44081765249636e-09	0.0017479207310377
609	286373	7.66010089219482e-15	9.29281309686169e-09
609	286405	7.66010089219482e-15	9.29281309686169e-09
609	286506	3.88932923091148e-17	4.7183203098341e-11
609	287054	7.36702329918402e-10	0.00089372674802886
609	293171	2.70917120246665e-08	0.032866174984164
609	294729	9.77596340670809e-13	1.18596611270309e-06
609	294782	2.90203289402018e-22	3.52058669521612e-16
609	311037	2.30330361830689e-09	0.00279424126803091
609	344273	5.09629472648171e-11	6.18254446595765e-05
609	344278	5.09629472648171e-11	6.18254446595765e-05
609	344318	2.09692655400855e-10	0.00025438759643627
609	344357	5.09629472648171e-11	6.18254446595765e-05
609	344613	8.19621085315396e-11	9.94319221544946e-05
609	349689	2.37935802739435e-08	0.0288650629414332
609	375746	8.06349116182146e-17	9.78218398550789e-11
609	376828	1.45142079851534e-08	0.0176078388461489
609	378050	4.92656771341222e-11	5.97664098868746e-05
609	379784	4.57493815093541e-10	0.000555006334311654
609	39624	2.79311595131556e-25	3.38845465075872e-19
609	40275	5.75447872091842e-09	0.00698101708788858
609	403911	3.64849004393785e-11	4.42614745435298e-05
609	42496	2.53236002298707e-13	3.07211990008665e-07
609	43828	8.35114270749175e-15	1.01311470198801e-08
609	452176	8.1512030774636e-10	0.000988859125740958
609	452250	1.38449406858354e-10	0.000167959205683178
609	54216	7.65148666381958e-21	9.2823627887794e-15
609	58893	5.59840871080683e-11	6.79168153547175e-05
609	58973	2.02198352243338e-10	0.000245295920032244
609	89038	2.45946806877224e-14	2.9836913902907e-08
609	89051	2.45946806877224e-14	2.9836913902907e-08
609	89064	2.45946806877224e-14	2.9836913902907e-08
609	89107	1.52868620906489e-16	1.85451803109602e-10
610	100591	3.72854353970297e-08	0.0452326395247297
610	100641	3.72854353970297e-08	0.0452326395247297
610	217621	6.55467196777209e-10	0.000795176752434287
610	47081	5.55055581061964e-11	6.73362902887416e-05
610	47155	5.55055581061964e-11	6.73362902887416e-05
610	59885	3.77531620369424e-15	4.58000597593065e-09
610	59970	3.77531620369424e-15	4.58000597593065e-09
610	60142	6.29798710597561e-13	7.64037156767878e-07
610	60155	3.77531620369424e-15	4.58000597593065e-09
610	60386	2.26397759781198e-16	2.74653310289761e-10
610	60499	2.52786722554692e-18	3.06666948533612e-12
610	60745	4.31079632536582e-18	5.22962100813592e-12
610	60891	5.01344856110928e-09	0.00608204005466691
610	61453	1.0211302889731e-13	1.23877910441627e-07
610	62375	2.35409416363616e-13	2.85585756414438e-07
610	62459	2.35409416363616e-13	2.85585756414438e-07
610	63485	6.50398383540274e-11	7.89027546999965e-05
610	6727	6.32387570287462e-10	0.000767177818956383
610	69113	1.23974156619948e-08	0.0150398628232706
610	8218	3.0430120758212e-08	0.0369161488472211
610	82277	5.74183947540488e-10	0.000696568385039006
610	8490	1.53652019731098e-08	0.0186402179476683
610	90863	6.49912692090421e-11	7.88438332846034e-05
610	99453	5.22388531063394e-11	6.33733034516901e-05
610	99606	5.22388531063394e-11	6.33733034516901e-05
610	99669	5.22388531063394e-11	6.33733034516901e-05
611	143188	1.46426380997189e-11	1.77636431974835e-05
611	165690	5.06997618902274e-11	6.15061626383199e-05
611	165877	6.89285100347093e-13	8.36202773060574e-07
611	168884	2.05683692199217e-10	0.00024952414277302
611	172211	1.12462215819244e-14	1.36432974810037e-08
611	21023	3.63445281480458e-08	0.044091182600161
611	52354	7.9324857651001e-10	0.000962325544350237
613	10210	7.63530588457963e-11	9.26273315734836e-05
613	10545	2.20741466161299e-14	2.67791405966249e-08
613	10643	7.86621846634137e-16	9.5428636013497e-10
613	10744	2.971647135701e-12	3.60503886443999e-06
613	10940	2.6060425568963e-13	3.16150749768596e-07
613	4269	5.42655684899024e-11	6.58320030856827e-05
613	7975	9.0523231789619e-10	0.00109817806029417
613	8971	5.41038414533805e-09	0.00656358047399613
613	9066	2.02519060750822e-12	2.45684985954556e-06
613	9181	2.02519060750822e-12	2.45684985954556e-06
613	9287	1.29526484522119e-10	0.000157134407065586
613	9350	5.9236505769553e-10	0.000718624707918044
613	9605	2.02519060750822e-12	2.45684985954556e-06
613	9761	1.35383216504451e-13	1.64239472186292e-07
613	9917	4.18821824539372e-11	5.08091602330816e-05
614	9554	2.22182746208034e-08	0.0269539887648545
615	107705	4.81609247317052e-36	5.84261850336446e-30
615	116613	1.5157975623535e-26	1.83888223378134e-20
615	116621	2.39865425817816e-19	2.90991542003755e-13
615	116642	2.39865425817816e-19	2.90991542003755e-13
615	118540	2.13494072943968e-14	2.5899926712161e-08
615	122321	7.52633737962367e-09	0.00913053856040356
615	144767	6.41022695777285e-10	0.000777653478268734
615	188150	2.45431380844213e-09	0.00297743852514253
615	193389	2.81199937370014e-09	0.00341136298020746
615	196754	1.17634844321455e-08	0.0142708123214351
615	200256	6.51158125985155e-09	0.0078994922474826
615	216171	3.59960071559734e-12	4.36683761012333e-06
615	217006	8.44714273624429e-14	1.02476089747611e-07
615	217078	2.32902106431799e-10	0.000282544025907205
615	219217	2.56517280068872e-09	0.00311192655729151
615	220512	9.79682024753756e-12	1.18849634991989e-05
615	221911	3.00146666765018e-09	0.00364121428052648
615	222098	7.39136385235002e-12	8.96679610065917e-06
615	222794	4.60776772723453e-09	0.00558989037945593
615	225656	1.26798707153629e-10	0.000153825217589889
615	25922	1.48237914269008e-13	1.79834084505876e-07
615	27973	1.85497831194891e-12	2.25035766424926e-06
615	39506	4.58645708103268e-14	5.56403747556939e-08
615	42337	2.37209636325889e-08	0.028776968426057
615	4263	8.87336219820267e-10	0.00107646749839386
615	44943	1.02082819752042e-20	1.23841262368091e-14
615	45802	1.62444184137328e-12	1.97068349765278e-06
615	48391	2.12086468702815e-09	0.00257291639074477
615	53462	2.94457943360217e-08	0.035722018169773
615	62828	2.2486800287013e-11	2.72797493341884e-05
615	63107	3.76458309182194e-23	4.56698515492833e-17
615	64979	5.45488504566438e-17	6.61756651872251e-11
615	65145	5.45488504566438e-17	6.61756651872251e-11
615	65243	5.45488504566438e-17	6.61756651872251e-11
615	65286	8.68514328848209e-16	1.05363381547056e-09
615	65317	1.40653437089871e-08	0.0170633013938392
615	65541	5.45488504566438e-17	6.61756651872251e-11
615	65635	5.45488504566438e-17	6.61756651872251e-11
615	65838	2.94135312368233e-15	3.5682878352296e-09
615	65858	5.45488504566438e-17	6.61756651872251e-11
615	65958	4.46686752255138e-16	5.41895800064559e-10
615	70053	5.21904910711834e-09	0.00633146332905507
615	82691	2.44937886649249e-09	0.00297145172499103
615	82818	1.98058852396075e-09	0.00240274106490037
615	88704	1.24670417628452e-09	0.00151243293793868
616	116553	4.78820275722455e-20	5.80878423391317e-14
616	13021	5.92932382470128e-16	7.19312955131723e-10
616	13228	5.08850440692625e-19	6.17309367874055e-13
616	13239	5.08850440692625e-19	6.17309367874055e-13
616	13242	5.08850440692625e-19	6.17309367874055e-13
616	13257	5.08850440692625e-19	6.17309367874055e-13
616	13282	5.28255858620188e-18	6.40850953605788e-12
616	13345	1.34116877981855e-10	0.000162703219939297
616	13455	2.7665435836758e-15	3.35621851581838e-09
616	13470	2.7665435836758e-15	3.35621851581838e-09
616	13484	2.7665435836758e-15	3.35621851581838e-09
616	13489	2.7665435836758e-15	3.35621851581838e-09
616	13517	2.7665435836758e-15	3.35621851581838e-09
616	13561	3.37497272904559e-08	0.0409433129137801
616	135908	2.77429447502764e-09	0.0033656214709074
616	136028	2.06919077299946e-08	0.0251022844031043
616	49918	8.86414952456909e-16	1.07534986749834e-09
616	50269	4.65330902888357e-15	5.64513858184496e-09
616	50270	1.96486586352495e-14	2.38366719800597e-08
616	50446	5.31935632007561e-13	6.45315052291813e-07
616	51423	1.56980700481893e-10	0.000190440351886106
618	13992	3.87677919909992e-12	4.70309530149207e-06
619	125705	5.10098976905013e-14	6.18824023337432e-08
619	125748	3.20247387246281e-14	3.8850651660089e-08
619	125817	3.20247387246281e-14	3.8850651660089e-08
619	142336	7.65557316059246e-09	0.00928732030190694
619	14362	3.59141908449259e-10	0.000435691210525676
619	146918	8.00392123984567e-21	9.70991703251257e-15
619	150227	8.46148026604141e-11	0.000102650024773468
619	166517	1.60467490489281e-13	1.94670333749618e-07
619	182016	2.38103218739533e-11	2.88853729297771e-05
619	201243	2.72024766424406e-09	0.00330005485263936
619	211829	1.11824174275078e-12	1.35658937900939e-06
619	211832	1.11824174275078e-12	1.35658937900939e-06
619	211890	5.64884646121411e-14	6.85286984018959e-08
619	211912	2.21066828464495e-09	0.0026818611761756
619	212034	7.09458136667811e-14	8.60675591207871e-08
619	4418	1.90766966255629e-08	0.0231427991278185
619	77831	8.73177260373303e-18	1.05929062753557e-11
619	77900	8.73177260373303e-18	1.05929062753557e-11
619	78592	3.37213810620176e-13	4.09089248284813e-07
619	78607	3.37213810620176e-13	4.09089248284813e-07
619	79256	1.78274784214332e-11	2.16273163095696e-05
619	80538	1.36871837659992e-08	0.0166045385498031
619	81679	2.47618637260487e-15	3.00397311699373e-09
619	81867	2.60565951054911e-08	0.031610428069251
619	88113	3.78722174187955e-13	4.59444912005247e-07
619	93332	2.72689262166393e-16	3.30811614950849e-10
620	11349	5.55553512413375e-11	6.73966965816724e-05
620	12278	6.5643378997835e-14	7.96349370143285e-08
620	123939	5.73926157313965e-14	6.9625564811465e-08
620	123940	5.73926157313965e-14	6.9625564811465e-08
620	167051	3.03115357823471e-28	3.67722880766755e-22
620	332481	1.15408236497525e-09	0.0014000692506579
620	332487	5.04248586503073e-10	0.00061172665147327
620	332554	1.89425064432983e-15	2.29800069791551e-09
620	422657	1.85293168004605e-09	0.00224787480298946
620	42373	6.50275930394483e-09	0.00788878993578415
620	434707	1.0435011666456e-32	1.26591822281027e-26
620	439638	1.66199595257754e-08	0.0201624207988968
620	441906	2.45805667865426e-08	0.0298197916942602
620	441907	2.45805667865426e-08	0.0298197916942602
621	10064	3.82186403778853e-08	0.0463647524812296
621	11698	3.79107960901502e-20	4.59912927227853e-14
621	14156	5.47463906337424e-10	0.000664153100653714
621	14624	4.51196324375179e-11	5.47366564934126e-05
621	14723	1.38387084895539e-11	1.67883600105599e-05
621	307	1.19133880554489e-08	0.0144526671525276
624	55121	8.03797104649125e-09	0.00975122438519563
624	64283	1.72112566579275e-09	0.00208797499582815
624	73403	1.69029031939775e-09	0.00205056724952578
624	73616	1.39721995560871e-08	0.0169503040304692
624	73713	1.69029031939775e-09	0.00205056724952578
624	77862	4.08164820885771e-10	0.000495163111633469
626	141	1.90047696804605e-11	2.30555413140022e-05
626	23848	3.58322107715596e-08	0.0434696673364637
626	23853	3.58322107715596e-08	0.0434696673364637
626	73062	1.06452822727375e-09	0.00129142709627601
626	89760	2.90070966119034e-08	0.0351898142192476
627	3309	5.88068055155369e-09	0.0071341182077146
627	3695	1.35960965149863e-21	1.6494036506673e-15
627	811	1.24004642919922e-08	0.0150435612535088
629	33534	2.80135326207436e-16	3.3984477031192e-10
629	33876	2.88978873895319e-22	3.50573275971737e-16
629	42781	3.95483265340963e-08	0.0479778545932063
629	9534	1.39876383907575e-10	0.000169690335755555
630	12989	6.08297945499108e-12	7.37953611092515e-06
630	18384	3.05429618634502e-09	0.00370530414698353
630	250251	1.71529339977861e-14	2.08089961147442e-08
630	267559	1.0049413623483e-08	0.0121913958902602
630	267560	1.0049413623483e-08	0.0121913958902602
630	292886	3.68578873834424e-08	0.0447139617897862
630	293044	1.59148048983991e-08	0.0193069659884684
630	295720	1.51397813166405e-08	0.0183667500053759
630	295746	1.51397813166405e-08	0.0183667500053759
630	295806	1.51397813166405e-08	0.0183667500053759
630	295830	1.51397813166405e-08	0.0183667500053759
630	296011	1.00303179833719e-08	0.0121682301099378
630	304545	4.71557207654916e-13	5.72067268680523e-07
630	304647	8.46704275859633e-11	0.000102717505873773
630	309368	6.09716201940986e-16	7.39674161803698e-10
630	309772	4.08645429972156e-14	4.95746160143571e-08
630	310180	3.41691776560079e-24	4.14521670274977e-18
630	310337	1.68308837618899e-16	2.04183024813179e-10
630	310364	1.68308837618899e-16	2.04183024813179e-10
